Date,Price,"Vol., thsd."
05/04/2026,1565.75,0.53
02/04/2026,1481.75,37.5
01/04/2026,1365.25,42.27
31/03/2026,1365,46.72
30/03/2026,1398.5,43.52
27/03/2026,1373.5,55.09
26/03/2026,1337,43.92
25/03/2026,1182.75,57.31
24/03/2026,1295.5,48.43
23/03/2026,1287.75,84.91
20/03/2026,1348.5,56.65
19/03/2026,1329.5,90.82
18/03/2026,1259.25,97.36
17/03/2026,1165.75,74.52
16/03/2026,1160,74.32
13/03/2026,1133.25,80.11
12/03/2026,1097,2.81
11/03/2026,1097,23.85
10/03/2026,1042.5,40.51
09/03/2026,1166,37.23
06/03/2026,1057.75,168.11
05/03/2026,1034,202.18
04/03/2026,939.25,219.73
03/03/2026,962.25,317.07
02/03/2026,886.5,134.13
27/02/2026,752.75,69.4
26/02/2026,752,73.39
25/02/2026,729.25,55.84
24/02/2026,731.75,57.51
23/02/2026,746.5,68.4
20/02/2026,732.75,77.58
19/02/2026,727.75,115.07
18/02/2026,699,91.67
17/02/2026,672.25,74.33
16/02/2026,679,34.63
13/02/2026,672.5,77.41
12/02/2026,698.25,0.72
11/02/2026,698.25,19.98
10/02/2026,683,32.38
09/02/2026,693.25,34.89
06/02/2026,694,131.71
05/02/2026,683.5,99.01
04/02/2026,683.5,143.89
03/02/2026,680.75,144.55
02/02/2026,684,51.3
30/01/2026,742.5,61.58
29/01/2026,713.75,58.51
28/01/2026,698.25,65.8
27/01/2026,682.25,57.16
26/01/2026,679.75,70.43
23/01/2026,675.5,56.6
22/01/2026,671.25,95.75
21/01/2026,685.25,132.15
20/01/2026,666.5,91.31
19/01/2026,651.5,58.24
16/01/2026,654.75,68.21
15/01/2026,641,76.49
14/01/2026,659.25,139.86
13/01/2026,655,157.66
12/01/2026,632.25,0.99
09/01/2026,632.25,28.64
08/01/2026,609,37.53
07/01/2026,601,49.49
06/01/2026,613,95.66
05/01/2026,621,76.85
02/01/2026,611.25,20.79
31/12/2025,622.75,19.17
30/12/2025,628.75,27.12
29/12/2025,621.75,26.4
26/12/2025,619.75,11.32
25/12/2025,628.25,
24/12/2025,635.5,19.9
23/12/2025,627.25,28.94
22/12/2025,616.5,39.74
19/12/2025,607.5,50.99
18/12/2025,613.25,56.73
17/12/2025,614.75,70.92
16/12/2025,608.25,56.45
15/12/2025,622.5,61.58
12/12/2025,629.25,60.23
11/12/2025,653,0.53
10/12/2025,653,23.74
09/12/2025,648.5,39.79
08/12/2025,667,27.13
05/12/2025,671.75,94.84
04/12/2025,654.5,76.34
03/12/2025,664.5,44.79
02/12/2025,685,43.35
01/12/2025,690.5,38.04
28/11/2025,685.75,26.42
27/11/2025,678,27
26/11/2025,666.25,57.49
25/11/2025,684,70.52
24/11/2025,699,53.46
21/11/2025,711.75,94.94
20/11/2025,748.5,86.41
19/11/2025,768.25,123.06
18/11/2025,777.5,141.72
17/11/2025,743.75,92.29
14/11/2025,746,126.35
13/11/2025,719,102.5
12/11/2025,784.75,1.19
11/11/2025,784.75,20.38
10/11/2025,751,23.66
07/11/2025,760.75,35.06
06/11/2025,722,192.51
05/11/2025,721,183.72
04/11/2025,705.75,98.02
03/11/2025,707.5,87.75
31/10/2025,718.5,51.11
30/10/2025,723,57.28
29/10/2025,718.5,62.05
28/10/2025,709.75,59.3
27/10/2025,736.25,68.2
24/10/2025,718.75,55.69
23/10/2025,707.5,129.02
22/10/2025,658.75,105.28
21/10/2025,643.5,65.1
20/10/2025,640.5,57.69
17/10/2025,633,84.24
16/10/2025,643,73.14
15/10/2025,637.75,82.19
14/10/2025,641.5,99.5
13/10/2025,659.75,71.29
10/10/2025,683,3.36
09/10/2025,683,31.59
08/10/2025,678.5,34.12
07/10/2025,669.5,40.78
06/10/2025,668.5,42.16
03/10/2025,666.25,130.11
02/10/2025,668.25,126.92
01/10/2025,687.5,98.13
30/09/2025,694.5,65.4
29/09/2025,700.25,69.73
26/09/2025,733,72.9
25/09/2025,723.75,64.17
24/09/2025,710.75,66.58
23/09/2025,705.75,71.99
22/09/2025,689,74.81
19/09/2025,693.5,54.74
18/09/2025,702.5,60.61
17/09/2025,705.25,69.58
16/09/2025,712,98.98
15/09/2025,697.25,59.14
12/09/2025,691,106.67
11/09/2025,698.75,2.01
10/09/2025,698.75,29.95
09/09/2025,698.75,39.78
08/09/2025,694.75,31.65
05/09/2025,683.25,26.1
04/09/2025,691.75,90.88
03/09/2025,700,130.71
02/09/2025,703.5,56.67
01/09/2025,685,27.99
29/08/2025,675.25,33.14
28/08/2025,674.25,36.46
27/08/2025,674.5,48.06
26/08/2025,674.5,53.11
25/08/2025,690,27.2
22/08/2025,680.75,55.16
21/08/2025,679.5,76.91
20/08/2025,669,75.9
19/08/2025,659.5,65.4
18/08/2025,645.5,55.73
15/08/2025,656.5,42.32
14/08/2025,652.5,64.54
13/08/2025,648.75,93.05
12/08/2025,670.5,1.14
11/08/2025,670.5,27.09
08/08/2025,675.5,28.11
07/08/2025,670.25,30.6
06/08/2025,682.5,28.57
05/08/2025,664.5,72.03
04/08/2025,679.5,87.11
01/08/2025,681.75,43.12
31/07/2025,706,33.73
30/07/2025,709,45.35
29/07/2025,708.5,58.78
28/07/2025,708.75,39.77
25/07/2025,715.25,41.15
24/07/2025,706.75,57.15
23/07/2025,711.25,56.58
22/07/2025,715.5,82.59
21/07/2025,731,85.97
18/07/2025,726.25,161.03
17/07/2025,712.5,81.82
16/07/2025,691,66.11
15/07/2025,703.75,80.49
14/07/2025,701.75,86.09
11/07/2025,712.25,78.79
10/07/2025,774.5,0.77
09/07/2025,774.5,31.27
08/07/2025,769.5,32.77
07/07/2025,750.25,47.14
04/07/2025,701,68.81
03/07/2025,693.5,105.76
02/07/2025,684,102.21
01/07/2025,673,98.17
30/06/2025,677,36.31
27/06/2025,675,36.12
26/06/2025,692.75,36.38
25/06/2025,683.25,38.98
24/06/2025,668.25,70.69
23/06/2025,743.25,109.79
20/06/2025,758.5,85.23
19/06/2025,798.5,96.2
18/06/2025,734.25,110.79
17/06/2025,731,147.79
16/06/2025,685.25,176.94
13/06/2025,684.25,242.13
12/06/2025,645.25,1.57
11/06/2025,645.25,35.76
10/06/2025,652.5,54.94
09/06/2025,644.5,70.03
06/06/2025,631.75,61.61
05/06/2025,618.25,95.13
04/06/2025,609,120.76
03/06/2025,626.25,53.9
02/06/2025,613.75,45.9
30/05/2025,599,54.71
29/05/2025,608.25,48.68
28/05/2025,617.25,57.28
27/05/2025,606,64.82
26/05/2025,609.75,14.96
23/05/2025,612,55.81
22/05/2025,607.75,72.55
21/05/2025,611.25,93.2
20/05/2025,611.25,102.88
19/05/2025,617.25,68.65
16/05/2025,619,88.15
15/05/2025,623.25,144.25
14/05/2025,629.5,166.81
13/05/2025,625,150.64
12/05/2025,601.75,2.27
09/05/2025,601.75,40.04
08/05/2025,595.25,45.2
07/05/2025,583.25,47.16
06/05/2025,597,76.09
05/05/2025,575,85.41
02/05/2025,585.75,47.2
01/05/2025,590,83.08
30/04/2025,604.5,88.85
29/04/2025,615,73.56
28/04/2025,622.75,76.79
25/04/2025,628.5,41.36
24/04/2025,622,49.07
23/04/2025,617.75,89.36
22/04/2025,630.25,58.18
21/04/2025,619.5,28.85
17/04/2025,632.5,78.48
16/04/2025,620,100.4
15/04/2025,608,82.69
14/04/2025,610,79.67
11/04/2025,595.5,103.11
10/04/2025,579,2.49
09/04/2025,579,45.73
08/04/2025,610.5,51.55
07/04/2025,606,60.9
04/04/2025,615.75,57.33
03/04/2025,644.25,177.68
02/04/2025,682.25,117.63
01/04/2025,682.75,140.83
31/03/2025,682,77.8
28/03/2025,665.25,67.27
27/03/2025,672.25,82.01
26/03/2025,675.75,85.72
25/03/2025,667.25,99.79
24/03/2025,666.75,97.51
21/03/2025,662,60.23
20/03/2025,660.25,80.65
19/03/2025,652.5,93.39
18/03/2025,648,108.25
17/03/2025,648.75,109.72
14/03/2025,640.75,75.92
13/03/2025,644,128.4
12/03/2025,656.5,165.1
11/03/2025,653.25,164.33
10/03/2025,648.25,114.72
07/03/2025,657,191.99
06/03/2025,649.75,144.44
05/03/2025,642.25,132.63
04/03/2025,662,122.28
03/03/2025,671.25,109.75
28/02/2025,690.75,32.41
27/02/2025,694,40.27
26/02/2025,682.25,77.11
25/02/2025,695.25,44.99
24/02/2025,712,37.78
21/02/2025,717,60.93
20/02/2025,734.75,78.83
19/02/2025,724.25,83.24
18/02/2025,719.5,110.84
17/02/2025,711.5,55.45
14/02/2025,714.5,107.92
13/02/2025,709,125.18
12/02/2025,733.75,0.74
11/02/2025,733.75,42.66
10/02/2025,718,49.25
07/02/2025,706,45.61
06/02/2025,695,143.02
05/02/2025,696.75,102.66
04/02/2025,709,135.07
03/02/2025,712.25,192.29
31/01/2025,711.25,42.05
30/01/2025,709.5,38.3
29/01/2025,707.25,44.8
28/01/2025,701,42.37
27/01/2025,704.25,50.09
24/01/2025,721.75,57.61
23/01/2025,716.25,76.88
22/01/2025,727,105.61
21/01/2025,737,98.29
20/01/2025,746.75,73.01
17/01/2025,753.5,102.65
16/01/2025,754.5,118.52
15/01/2025,759.5,114.6
14/01/2025,741.5,125.25
13/01/2025,751.5,162.21
10/01/2025,709,1.67
09/01/2025,709,44.55
08/01/2025,693.75,41.81
07/01/2025,702.5,53.93
06/01/2025,705.25,57.43
03/01/2025,703,45.09
02/01/2025,710.25,33.36
31/12/2024,695.25,21.57
30/12/2024,692.25,38.18
27/12/2024,680.5,22.42
26/12/2024,671.25,12.01
24/12/2024,674,20.69
23/12/2024,669.5,37.5
20/12/2024,675.25,51.32
19/12/2024,679.25,55.58
18/12/2024,690.75,83.57
17/12/2024,673.25,66.45
16/12/2024,685.75,78.8
13/12/2024,689.25,102.38
12/12/2024,680,1.34
11/12/2024,680,18.19
10/12/2024,667.75,50.86
09/12/2024,662.75,41.1
06/12/2024,647.75,48.53
05/12/2024,658.5,30.37
04/12/2024,666.25,42.04
03/12/2024,676.25,48.58
02/12/2024,667.25,38.78
29/11/2024,677,27.41
28/11/2024,669.25,34.2
27/11/2024,675,62.25
26/11/2024,690,57.03
25/11/2024,679,51.36
22/11/2024,697.75,59.88
21/11/2024,691.75,59.59
20/11/2024,682.25,83.05
19/11/2024,688.25,105.74
18/11/2024,686.5,112.27
15/11/2024,671,91.91
14/11/2024,674,157.85
13/11/2024,666.25,143.38
12/11/2024,656.5,2.8
11/11/2024,656.5,44.24
08/11/2024,668.5,46.19
07/11/2024,680.25,65.32
06/11/2024,690.25,47.94
05/11/2024,696.5,47.3
04/11/2024,683.5,47.7
01/11/2024,672,60.46
31/10/2024,669,91.23
30/10/2024,658.75,50.18
29/10/2024,636.25,62.21
28/10/2024,644.5,59.73
25/10/2024,676.25,43.44
24/10/2024,666.75,64.63
23/10/2024,668.75,61.73
22/10/2024,674.5,69.12
21/10/2024,655.5,54.87
18/10/2024,648.5,53.87
17/10/2024,660.75,89.07
16/10/2024,655.75,82.18
15/10/2024,658.25,110.32
14/10/2024,692.25,95.26
11/10/2024,709.75,73.15
10/10/2024,693,3.03
09/10/2024,693,34.83
08/10/2024,695.75,54.15
07/10/2024,726.75,59.6
04/10/2024,712.5,48.8
03/10/2024,693,44.13
02/10/2024,669.5,39.65
01/10/2024,678.25,61.97
30/09/2024,664.25,46.07
27/09/2024,657.5,58.13
26/09/2024,658.75,90.3
25/09/2024,672.5,57.24
24/09/2024,668.75,66.78
23/09/2024,660.25,57.84
20/09/2024,665.75,47.2
19/09/2024,669.25,75.45
18/09/2024,658.5,100.3
17/09/2024,650,97.93
16/09/2024,642.25,73.5
13/09/2024,649.5,74.72
12/09/2024,627.25,1.83
11/09/2024,627.25,25.44
10/09/2024,633,28.09
09/09/2024,645.75,37.01
06/09/2024,650.5,28.86
05/09/2024,666.25,38.02
04/09/2024,666,38.59
03/09/2024,678.5,68.63
02/09/2024,693.75,29.06
30/08/2024,696.5,44.13
29/08/2024,704.25,42.8
28/08/2024,692.5,68.73
27/08/2024,708,59.6
26/08/2024,726.25,35.2
23/08/2024,708.25,43.79
22/08/2024,698.25,61.05
21/08/2024,699.25,76.08
20/08/2024,692,84.12
19/08/2024,709.5,88.52
16/08/2024,718.5,80.51
15/08/2024,737.25,71.38
14/08/2024,729.5,68.58
13/08/2024,733.75,87.23
12/08/2024,720.25,5.16
09/08/2024,720.25,39.22
08/08/2024,721.75,38.26
07/08/2024,724.5,30.17
06/08/2024,702.5,58.8
05/08/2024,704.5,39.67
02/08/2024,712.75,41.98
01/08/2024,740.75,36.85
31/07/2024,740.25,41.06
30/07/2024,721,68.17
29/07/2024,733.5,61.22
26/07/2024,736.5,55.94
25/07/2024,751.5,51.77
24/07/2024,752.5,63.51
23/07/2024,737,61.34
22/07/2024,744.25,65.8
19/07/2024,754.75,58.67
18/07/2024,762.5,66.71
17/07/2024,762.5,108.39
16/07/2024,760.5,103.94
15/07/2024,773.75,86.28
12/07/2024,779.25,98
11/07/2024,779.5,1.91
10/07/2024,779.5,34.32
09/07/2024,775.75,58.94
08/07/2024,789.5,48.84
05/07/2024,807.5,46.54
04/07/2024,802.5,33.61
03/07/2024,796,60.97
02/07/2024,811.5,108.99
01/07/2024,797.75,56.77
28/06/2024,785.5,66.27
27/06/2024,794,79.85
26/06/2024,781.5,71.57
25/06/2024,785.5,54.86
24/06/2024,781.25,60.02
21/06/2024,783.25,73.15
20/06/2024,782.75,109.87
19/06/2024,791.5,75.1
18/06/2024,780,100.5
17/06/2024,767.25,82.92
14/06/2024,762.25,163.44
13/06/2024,763.5,130.99
12/06/2024,746,1.93
11/06/2024,746,34.65
10/06/2024,737.25,41.42
07/06/2024,722.25,50.77
06/06/2024,718,46.02
05/06/2024,701,55.13
04/06/2024,703.5,54.34
03/06/2024,708.5,60.16
31/05/2024,731.75,42.94
30/05/2024,742.75,41.44
29/05/2024,751.5,61.98
28/05/2024,759.5,52.09
27/05/2024,749,27.99
24/05/2024,739,42.16
23/05/2024,746,72.87
22/05/2024,746.5,57.9
21/05/2024,759.5,73.88
20/05/2024,765.5,59.69
17/05/2024,762.5,82.95
16/05/2024,749.25,77.98
15/05/2024,745.25,81.89
14/05/2024,741.5,90.68
13/05/2024,752.75,79.75
10/05/2024,760.5,1.78
09/05/2024,760.5,27.7
08/05/2024,756.5,42.66
07/05/2024,750.25,39.41
06/05/2024,750.5,34.3
03/05/2024,746.25,33.91
02/05/2024,743.75,34.03
01/05/2024,753,35.25
30/04/2024,774,47.11
29/04/2024,781.25,37.88
26/04/2024,787.75,41.42
25/04/2024,773.5,50.62
24/04/2024,781.25,43.34
23/04/2024,784.25,50.75
22/04/2024,778.75,52.16
19/04/2024,781,90.36
18/04/2024,778.25,91.38
17/04/2024,806.75,104.02
16/04/2024,817.75,80.17
15/04/2024,814.25,89.87
12/04/2024,839.5,78.23
11/04/2024,831.25,2.19
10/04/2024,831.25,22.74
09/04/2024,840.75,51.84
08/04/2024,851,41.97
05/04/2024,870.5,39.47
04/04/2024,851.5,48.39
03/04/2024,862.5,43.55
02/04/2024,845.5,45.23
01/04/2024,822.5,20.45
28/03/2024,817,37.84
27/03/2024,813.5,46.42
26/03/2024,817.5,47.44
25/03/2024,830.25,39.28
22/03/2024,823.75,37.32
21/03/2024,821,53.94
20/03/2024,827.75,106.43
19/03/2024,851.75,83.67
18/03/2024,856.5,98.82
15/03/2024,838.5,91.52
14/03/2024,830.75,109.93
13/03/2024,821.25,126.21
12/03/2024,829.5,2.57
11/03/2024,829.5,27.76
08/03/2024,827,34.64
07/03/2024,845,44.58
06/03/2024,837.75,38.68
05/03/2024,822.25,41.93
04/03/2024,828.5,58.48
01/03/2024,852,43.27
29/02/2024,826.75,67.3
28/02/2024,819.25,62.5
27/02/2024,846.25,37.76
26/02/2024,840.75,38.86
23/02/2024,833.25,48.57
22/02/2024,836.5,67.41
21/02/2024,836.5,75.13
20/02/2024,837.75,68.25
19/02/2024,854.25,47
16/02/2024,847.75,83.77
15/02/2024,863.25,105.02
14/02/2024,857,120.73
13/02/2024,874.75,118.2
12/02/2024,918.25,1.47
09/02/2024,918.25,31.75
08/02/2024,886.75,37.08
07/02/2024,861.5,36.28
06/02/2024,841.25,43.07
05/02/2024,818,39.35
02/02/2024,813.5,32.93
01/02/2024,854.5,45.62
31/01/2024,855,63.23
30/01/2024,847.5,47.78
29/01/2024,854.75,56.66
26/01/2024,835.5,98.33
25/01/2024,830.5,85.17
24/01/2024,810.25,72.48
23/01/2024,813.5,89.7
22/01/2024,799.25,80.59
19/01/2024,796.25,83.73
18/01/2024,790,89.56
17/01/2024,778,106.95
16/01/2024,794.25,128.69
15/01/2024,779.25,77.28
12/01/2024,785.25,140.75
11/01/2024,775.5,2.14
10/01/2024,775.5,29.37
09/01/2024,772.75,31.43
08/01/2024,750.75,42.17
05/01/2024,765.75,38.69
04/01/2024,754.5,41.93
03/01/2024,773.25,47.12
02/01/2024,751.25,34.8
29/12/2023,750.75,22
28/12/2023,770.5,31.95
27/12/2023,778.5,32.32
26/12/2023,789.5,15.59
22/12/2023,790.5,25.7
21/12/2023,790.75,32.45
20/12/2023,798,69.13
19/12/2023,793,65.57
18/12/2023,785.25,106.96
15/12/2023,763.75,87.83
14/12/2023,752,75.9
13/12/2023,732.25,96.47
12/12/2023,778.25,1.25
11/12/2023,778.25,25.43
08/12/2023,774,21.39
07/12/2023,768.5,22.11
06/12/2023,768.75,36.04
05/12/2023,792.25,40.17
04/12/2023,793,38.71
01/12/2023,806.5,45
30/11/2023,801.5,50.8
29/11/2023,820.5,44.67
28/11/2023,833.25,39.71
27/11/2023,817.25,42.5
24/11/2023,833.75,30.26
23/11/2023,826,21.95
22/11/2023,821.5,59.26
21/11/2023,827.25,67.73
20/11/2023,823,56.02
17/11/2023,805.25,76.13
16/11/2023,792,94.37
15/11/2023,818,90.8
14/11/2023,824.5,72.17
13/11/2023,813.25,71.36
10/11/2023,812.75,1.39
09/11/2023,812.75,27.01
08/11/2023,839,37.59
07/11/2023,857,33.33
06/11/2023,886.75,25.42
03/11/2023,886.5,41.87
02/11/2023,910,47.37
01/11/2023,893,41.73
31/10/2023,882.5,41.11
30/10/2023,865.75,31.85
27/10/2023,878.75,32.59
26/10/2023,888.5,43.08
25/10/2023,879.5,54.49
24/10/2023,881.25,41.92
23/10/2023,920.75,40.97
20/10/2023,933.25,54.68
19/10/2023,910,57.31
18/10/2023,912.75,67.45
17/10/2023,901.5,63.15
16/10/2023,926.25,66.73
13/10/2023,927.5,82.6
12/10/2023,889.25,1.4
11/10/2023,889.25,25.88
10/10/2023,901,32.85
09/10/2023,891.25,43.78
06/10/2023,868.25,43.56
05/10/2023,868.5,54.85
04/10/2023,919.25,45.14
03/10/2023,951,47.69
02/10/2023,969.75,39.27
29/09/2023,1001.5,43.52
28/09/2023,995.75,43.37
27/09/2023,971.25,46.49
26/09/2023,954.5,67.45
25/09/2023,965,48.59
22/09/2023,982.5,66.25
21/09/2023,1007,136.86
20/09/2023,963.5,96.53
19/09/2023,976.5,106.52
18/09/2023,968,103.6
15/09/2023,987.75,84.28
14/09/2023,1010.5,96.7
13/09/2023,989.75,85.25
12/09/2023,1011.75,1.29
11/09/2023,1011.75,27.97
08/09/2023,988.75,43.62
07/09/2023,944.5,35.21
06/09/2023,930.75,33
05/09/2023,951.75,44.02
04/09/2023,922.75,24.19
01/09/2023,916.5,35.61
31/08/2023,895.5,42.14
30/08/2023,895,50.77
29/08/2023,930.5,38.41
28/08/2023,947.25,30.12
25/08/2023,942.75,65.6
24/08/2023,916.75,54.81
23/08/2023,913,51.74
22/08/2023,914.25,48.29
21/08/2023,915,60.64
18/08/2023,916.5,80.15
17/08/2023,901,69.75
16/08/2023,882.25,65.88
15/08/2023,883,65.21
14/08/2023,899.75,73.21
11/08/2023,917,64.78
10/08/2023,941.75,1.45
09/08/2023,941.75,23.55
08/08/2023,888.75,36.52
07/08/2023,889,30.72
04/08/2023,903.5,22.97
03/08/2023,899.5,38.5
02/08/2023,884.5,37.21
01/08/2023,911.5,39.9
31/07/2023,877.25,31.86
28/07/2023,874,37.63
27/07/2023,854.25,43.36
26/07/2023,832.25,45.17
25/07/2023,806.25,40.24
24/07/2023,823.75,63.76
21/07/2023,795,77.33
20/07/2023,768.75,57.26
19/07/2023,776.25,77.56
18/07/2023,756,56.7
17/07/2023,748.25,71.9
14/07/2023,756,89.91
13/07/2023,756.25,81.65
12/07/2023,761.25,2.03
11/07/2023,761.25,22.04
10/07/2023,755,21.34
07/07/2023,744,23.11
06/07/2023,720.5,24.46
05/07/2023,739,31.41
04/07/2023,717.75,20.83
03/07/2023,706.5,17.95
30/06/2023,709.25,17.35
29/06/2023,696,21.13
28/06/2023,704,35.36
27/06/2023,710.25,36.93
26/06/2023,707,30.03
23/06/2023,701.25,32.79
22/06/2023,712,50.84
21/06/2023,736.5,63.2
20/06/2023,711.5,75.68
19/06/2023,731.5,47.23
16/06/2023,736,109
15/06/2023,712.25,101.63
14/06/2023,694,118.24
13/06/2023,698.25,110.72
12/06/2023,708,3.27
09/06/2023,708,22.53
08/06/2023,704,35.85
07/06/2023,710.5,38.26
06/06/2023,700.75,36.56
05/06/2023,707,30.1
02/06/2023,695.25,29.51
01/06/2023,681.5,44.23
31/05/2023,662.75,45.2
30/05/2023,672.25,39.49
29/05/2023,689.25,9.36
26/05/2023,692.5,39.63
25/05/2023,679.25,39.05
24/05/2023,698,39.71
23/05/2023,689,42.29
22/05/2023,683,58.98
19/05/2023,689.25,86.78
18/05/2023,693,71.08
17/05/2023,694,105.57
16/05/2023,680,68.98
15/05/2023,679.5,75.83
12/05/2023,669,79.13
11/05/2023,694.75,2.15
10/05/2023,694.75,24.66
09/05/2023,675.25,27.08
08/05/2023,690.5,19.75
05/05/2023,670.75,31.69
04/05/2023,648.5,48.76
03/05/2023,636.75,35.23
02/05/2023,661,28.85
01/05/2023,691,9.86
28/04/2023,695,23.47
27/04/2023,687.5,27.47
26/04/2023,704.75,34.81
25/04/2023,716.25,35.22
24/04/2023,733.5,31.54
21/04/2023,724,28.87
20/04/2023,718.75,60.69
19/04/2023,744.5,50.89
18/04/2023,759,49.7
17/04/2023,757.25,75.24
14/04/2023,772,57.37
13/04/2023,782.25,89.96
12/04/2023,771,1.62
11/04/2023,771,24.4
10/04/2023,780.5,11.3
06/04/2023,780.25,29.48
05/04/2023,789,35.84
04/04/2023,770.5,33.45
03/04/2023,789.5,35.38
31/03/2023,762.75,24.01
30/03/2023,756.25,33.3
29/03/2023,762.75,48.32
28/03/2023,782.75,40
27/03/2023,768.5,34.11
24/03/2023,765.25,33.87
23/03/2023,781.25,46.24
22/03/2023,784.5,70.56
21/03/2023,770.5,58.79
20/03/2023,771.5,71.19
17/03/2023,775.5,100.5
16/03/2023,750.25,87.63
15/03/2023,733.75,104.66
14/03/2023,802.75,75.61
13/03/2023,804.25,101.74
10/03/2023,803.5,1.91
09/03/2023,803.5,18.24
08/03/2023,809,28.74
07/03/2023,823.25,27.81
06/03/2023,842.75,26.82
03/03/2023,856,32.6
02/03/2023,849.25,35.17
01/03/2023,839.25,25.95
28/02/2023,833.25,30.21
27/02/2023,826.25,31.64
24/02/2023,808.25,33.62
23/02/2023,783.5,33.86
22/02/2023,797.25,36.46
21/02/2023,800.75,36.85
20/02/2023,799.25,23.93
17/02/2023,791.25,64.52
16/02/2023,820,58.87
15/02/2023,829.75,60.92
14/02/2023,850.25,72.7
13/02/2023,841.25,72.16
10/02/2023,814,0.98
09/02/2023,814,19.27
08/02/2023,836,22.09
07/02/2023,831.75,23.88
06/02/2023,781.75,29.73
03/02/2023,819,25.29
02/02/2023,845.5,35.2
01/02/2023,881.75,37.88
31/01/2023,915.25,36.97
30/01/2023,909.5,37.49
27/01/2023,938,33.11
26/01/2023,965.25,32.74
25/01/2023,957.5,35.99
24/01/2023,985.75,31.45
23/01/2023,1012.25,46.54
20/01/2023,983.5,52.62
19/01/2023,943,72.91
18/01/2023,953.5,64.95
17/01/2023,927.25,69.85
16/01/2023,934,41.65
13/01/2023,932.75,67.52
12/01/2023,905.5,0.75
11/01/2023,905.5,13.21
10/01/2023,883.5,16.71
09/01/2023,880.5,27.99
06/01/2023,880.25,25.28
05/01/2023,860.25,24.68
04/01/2023,842.75,32.33
03/01/2023,900,28.71
30/12/2022,921,17.51
29/12/2022,918.75,19.89
28/12/2022,920.5,27.88
27/12/2022,969.75,17.44
23/12/2022,907.5,21.7
22/12/2022,895,23.55
21/12/2022,891.25,34.98
20/12/2022,867.75,37.4
19/12/2022,879.75,41.83
16/12/2022,886,57.63
15/12/2022,922.25,53.53
14/12/2022,922.75,56.57
13/12/2022,883.5,68.47
12/12/2022,820.75,1.47
09/12/2022,820.75,11.86
08/12/2022,805.75,19.94
07/12/2022,808.75,25.73
06/12/2022,822.25,17.41
05/12/2022,893.5,25.92
02/12/2022,912.25,16.66
01/12/2022,952.75,23.57
30/11/2022,927.25,18.13
29/11/2022,892.25,23.08
28/11/2022,887,25.45
25/11/2022,916.25,22.23
24/11/2022,921.25,16.71
23/11/2022,926.25,35.55
22/11/2022,943.25,36.89
21/11/2022,916.75,40.03
18/11/2022,946,47.63
17/11/2022,956,51.42
16/11/2022,991.75,46.19
15/11/2022,990.25,46.02
14/11/2022,991.75,55.19
11/11/2022,987.75,64.93
10/11/2022,1028.5,0.53
09/11/2022,1028.5,17.61
08/11/2022,1067.25,23.28
07/11/2022,1096.5,23.31
04/11/2022,1115,18.34
03/11/2022,1107.25,22.45
02/11/2022,1054.25,26.74
01/11/2022,1047.5,27.93
31/10/2022,1100.25,35.32
28/10/2022,1133.5,23.06
27/10/2022,1110.5,21.72
26/10/2022,1105.25,26.82
25/10/2022,1072.25,20
24/10/2022,1082.25,14.59
21/10/2022,1050.5,27.93
20/10/2022,1073.25,37.16
19/10/2022,1075.25,44.94
18/10/2022,1105,49.79
17/10/2022,1112.25,35.67
14/10/2022,1085.75,44.94
13/10/2022,1115.75,68.16
12/10/2022,1192,0.96
11/10/2022,1192,14.61
10/10/2022,1281.5,25.74
07/10/2022,1257.75,16.77
06/10/2022,1185.75,17.4
05/10/2022,1182.25,32.97
04/10/2022,1103.25,38.81
03/10/2022,1031.25,25.87
30/09/2022,993.25,28.06
29/09/2022,1011.75,22.89
28/09/2022,1008.75,31.72
27/09/2022,967.25,29.29
26/09/2022,934.25,27.82
23/09/2022,963,36.63
22/09/2022,1006.25,47.81
21/09/2022,967.25,67.67
20/09/2022,976.25,53.39
19/09/2022,963,39.35
16/09/2022,953,67
15/09/2022,923.25,92.72
14/09/2022,991.5,109.8
13/09/2022,1057.5,56.32
12/09/2022,1085,2.49
09/09/2022,1085,22.74
08/09/2022,1075,20.07
07/09/2022,1099.5,19.96
06/09/2022,1079.25,21.47
05/09/2022,1142,19.89
02/09/2022,1091.25,22.54
01/09/2022,1050.5,30.57
31/08/2022,1098.5,23.69
30/08/2022,1122,26.26
29/08/2022,1186.25,15.6
26/08/2022,1194,24.22
25/08/2022,1174,37.89
24/08/2022,1167.75,35.89
23/08/2022,1119,30.88
22/08/2022,1096.75,34.94
19/08/2022,1087.25,39.62
18/08/2022,1074.25,46.15
17/08/2022,1041.5,50.96
16/08/2022,1018,47.61
15/08/2022,1022,37.65
12/08/2022,1045.25,40.82
11/08/2022,992,1.68
10/08/2022,992,13.44
09/08/2022,997.75,14.33
08/08/2022,953.75,19.91
05/08/2022,990,16.02
04/08/2022,1009,17.55
03/08/2022,1035,22.23
02/08/2022,1014.5,31.38
01/08/2022,1028.5,24.76
29/07/2022,1106.5,15.27
28/07/2022,1103.75,22.16
27/07/2022,1101.5,25.42
26/07/2022,1069.5,23.72
25/07/2022,1055.75,26.64
22/07/2022,1067.5,28.16
21/07/2022,1026.5,40.77
20/07/2022,1071.75,46.92
